school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,award
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,D,A,29,Subject Content 1 for Science,Assessment Area 1 for Science,99.38,36.17,27,13.63,39,65.17,21.99,83,12.55,41.14,75,65,-,79,19,8,36,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,B,D,27,Subject Content 2 for Science,Assessment Area 2 for Science,93.43,46.15,64,89.91,57,41.45,47.69,31,11.79,30.12,98,80,-,95,92,31,1,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,D,?,45,Subject Content 3 for Science,Assessment Area 3 for Science,45.57,87.06,13,88.88,94,70.85,8.98,44,54.77,15.2,7,56,-,45,60,14,51,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,C,A,39,Subject Content 4 for Science,Assessment Area 4 for Science,72.61,43.35,83,92.87,94,5.76,98.71,71,7.4,60.6,85,12,-,56,10,52,17,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,D,D,30,Subject Content 5 for Science,Assessment Area 5 for Science,13.07,86.71,65,76.99,14,21.86,50.02,16,2.08,11.89,35,75,-,53,66,16,98,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,C,C,49,Subject Content 6 for Science,Assessment Area 6 for Science,76.89,68.91,30,36.42,51,41.6,60.72,18,39.5,17.5,55,84,-,67,15,10,19,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,A,C,33,Subject Content 7 for Science,Assessment Area 7 for Science,34.6,59.43,14,25.1,100,38.6,48.52,59,52.95,85.38,62,21,-,76,29,61,70,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,A,B,36,Subject Content 8 for Science,Assessment Area 8 for Science,15.49,63.38,50,16.03,71,57.67,36.23,74,39.52,55.42,3,27,-,93,71,88,21,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,B,D,47,Subject Content 9 for Science,Assessment Area 9 for Science,65.03,54.95,43,53.83,32,2.2,90.37,48,22.67,55.49,11,17,-,4,96,98,52,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,B,B,50,Subject Content 10 for Science,Assessment Area 10 for Science,60.77,77.74,72,31.54,89,47.31,62.26,40,98.9,29.38,67,33,-,84,12,6,53,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,D,C,46,Subject Content 1 for Science,Assessment Area 1 for Science,59.32,56.21,40,63.74,66,61.16,58.61,91,79.06,83.67,63,91,-,2,26,53,20,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,D,A,44,Subject Content 2 for Science,Assessment Area 2 for Science,87.24,42.49,88,0.18,10,98.86,74.88,23,22.96,72.12,26,1,-,43,82,82,88,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,C,?,28,Subject Content 3 for Science,Assessment Area 3 for Science,70.75,84.47,33,84.75,96,66.91,17.5,30,7.06,23.05,7,73,-,88,76,97,71,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,A,B,37,Subject Content 4 for Science,Assessment Area 4 for Science,39.25,63.1,49,86.9,60,53.17,71.54,42,74.65,37.12,16,87,-,68,54,22,32,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Science,C,C,41,Subject Content 5 for Science,Assessment Area 5 for Science,55.15,25.24,74,64.12,97,66.87,92.79,80,99.82,30.11,59,51,-,90,38,82,4,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,B,47,Subject Content 1 for Math,Assessment Area 1 for Math,43.29,66.67,52,24.53,89,13.99,90.07,52,11.51,34.92,47,99,-,50,61,2,35,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,D,28,Subject Content 2 for Math,Assessment Area 2 for Math,20.68,19.83,21,31.19,50,13.8,80.01,41,12.2,20.31,77,71,-,28,65,60,46,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,D,C,26,Subject Content 3 for Math,Assessment Area 3 for Math,57.66,33.55,72,80.43,80,86.62,12.8,57,47.54,14.89,82,62,-,97,63,27,41,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,D,C,40,Subject Content 4 for Math,Assessment Area 4 for Math,27.81,49.79,63,10.17,26,36.07,25.64,41,99.07,11.77,3,2,-,19,59,40,45,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,C,44,Subject Content 5 for Math,Assessment Area 5 for Math,32.39,70.16,56,69.13,40,83.21,24.89,12,97.2,52.99,91,79,-,52,20,10,75,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,D,C,45,Subject Content 6 for Math,Assessment Area 6 for Math,41.32,83.99,70,57.92,27,25.62,71.61,57,68.92,94.4,69,15,-,82,72,5,35,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,A,D,39,Subject Content 7 for Math,Assessment Area 7 for Math,28.63,78.7,31,63.28,49,18.33,51.83,40,86.92,0.22,77,9,-,52,81,1,59,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,C,B,48,Subject Content 8 for Math,Assessment Area 8 for Math,25.26,37.04,60,81.45,65,28.25,16.04,26,13.97,51.46,82,30,-,10,31,63,82,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,D,C,27,Subject Content 9 for Math,Assessment Area 9 for Math,43.66,14.51,29,26.25,94,85.49,52.2,23,0.3,32.58,20,41,-,52,13,31,26,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,?,41,Subject Content 10 for Math,Assessment Area 10 for Math,33.53,47.09,12,36.74,49,80.49,19.24,64,39.72,51.47,98,55,-,52,7,1,80,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,C,C,42,Subject Content 1 for Math,Assessment Area 1 for Math,61.38,48.27,38,76.16,32,69.55,69.25,56,52.88,62.93,4,80,-,40,3,100,83,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,A,30,Subject Content 2 for Math,Assessment Area 2 for Math,12.55,48.07,51,78.21,53,54.98,45.35,81,85.28,68.28,33,33,-,50,54,45,61,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,A,50,Subject Content 3 for Math,Assessment Area 3 for Math,93.74,47.02,30,9.71,29,82.95,11.52,71,35.41,38.63,99,51,-,57,41,88,63,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,B,34,Subject Content 4 for Math,Assessment Area 4 for Math,88.83,6.49,72,16.9,98,5.02,79.87,21,17.64,53.4,44,78,-,50,72,8,26,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,A,38,Subject Content 5 for Math,Assessment Area 5 for Math,84.77,8.35,47,2.44,55,87.45,21.94,63,12.63,76.59,51,90,-,37,47,96,62,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,A,C,31,Subject Content 6 for Math,Assessment Area 6 for Math,97.14,13.43,90,6.27,49,87.32,11.97,45,26.52,55.29,70,63,-,7,34,19,95,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,D,B,32,Subject Content 7 for Math,Assessment Area 7 for Math,30.4,93.38,48,84.3,31,15.2,30.54,76,83.24,99.72,64,18,-,44,29,35,19,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,D,A,36,Subject Content 8 for Math,Assessment Area 8 for Math,90.57,79.6,65,46.46,84,57.17,68.9,10,19.75,43.96,52,22,-,19,31,51,63,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,A,A,46,Subject Content 9 for Math,Assessment Area 9 for Math,31.94,15.44,40,24.95,44,41.01,32.29,12,91.76,52.24,57,40,-,57,96,62,100,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,A,A,33,Subject Content 10 for Math,Assessment Area 10 for Math,12.45,98.13,25,4.89,43,60.72,14.85,58,88.82,25.32,5,23,-,75,100,24,54,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,A,B,43,Subject Content 1 for Math,Assessment Area 1 for Math,20.56,73.09,29,81.11,64,23.93,74.91,76,24.49,34.54,22,82,-,53,25,41,96,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,D,37,Subject Content 2 for Math,Assessment Area 2 for Math,23.71,32.9,99,90.35,73,94.41,31.53,75,82.2,56.06,34,27,-,10,86,35,18,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,B,29,Subject Content 3 for Math,Assessment Area 3 for Math,74.24,6.62,50,32.23,19,48.6,23.08,42,85.1,1.4,74,9,-,82,27,41,51,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,?,35,Subject Content 4 for Math,Assessment Area 4 for Math,11.5,43.07,75,71.11,58,18.17,98.04,96,3.29,15.23,24,27,-,42,55,14,12,High Distinction
"Christ King Catholic School, Bass Hill",2022,1,First Name 1,Last Name 1,2,Class 2,Math,B,B,49,Subject Content 5 for Math,Assessment Area 5 for Math,94.02,56.13,14,97.36,94,21.62,82.5,29,24.62,7.48,68,74,-,5,27,91,85,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,D,?,35,Subject Content 1 for Science,Assessment Area 1 for Science,44.63,61.29,33,69.88,24,86.91,7.37,67,93.49,99.3,31,9,-,8,85,69,59,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,B,B,37,Subject Content 2 for Science,Assessment Area 2 for Science,92.39,47.45,23,25.44,68,64.96,79.34,31,86.24,7.09,85,90,-,29,58,93,68,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,A,A,30,Subject Content 3 for Science,Assessment Area 3 for Science,83.8,68.93,86,26.15,71,82.7,59.9,32,14.4,67.07,23,36,-,77,57,78,37,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,C,B,31,Subject Content 4 for Science,Assessment Area 4 for Science,41.44,89.47,43,79.72,46,54.98,82.72,53,94.07,78.2,14,83,-,96,70,73,38,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,A,C,29,Subject Content 5 for Science,Assessment Area 5 for Science,92.3,14.77,26,39.66,51,24.24,58.35,54,20.07,26.65,18,47,-,95,39,66,84,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,B,D,42,Subject Content 6 for Science,Assessment Area 6 for Science,13.25,38.56,97,91.21,80,62.31,38.08,61,5.5,62.02,51,39,-,89,99,63,39,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,B,B,50,Subject Content 7 for Science,Assessment Area 7 for Science,37.58,1.09,43,59.52,33,25.18,56.18,100,57.67,89.39,69,2,-,25,39,19,90,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,A,?,38,Subject Content 8 for Science,Assessment Area 8 for Science,0.58,63.38,59,14.86,86,65.06,5.66,51,8.86,72.88,99,33,-,70,29,56,35,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,D,A,28,Subject Content 9 for Science,Assessment Area 9 for Science,9.89,54.28,56,4.23,30,45.73,96.36,46,82.4,18.28,31,42,-,28,17,98,51,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,C,C,36,Subject Content 10 for Science,Assessment Area 10 for Science,33.88,2.26,28,35.19,58,22.12,16.14,85,38.3,88.39,10,96,-,48,40,97,63,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,A,C,47,Subject Content 1 for Science,Assessment Area 1 for Science,15.64,95.01,18,89.79,74,20.58,32.35,91,75.5,63.93,5,44,-,26,67,97,42,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,D,?,26,Subject Content 2 for Science,Assessment Area 2 for Science,51.98,2.12,60,63.37,69,77.3,37.99,86,80.87,68.54,3,44,-,50,2,44,86,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,B,C,33,Subject Content 3 for Science,Assessment Area 3 for Science,5.26,15.12,96,30.06,23,2.77,35.43,94,24.23,91.34,82,60,-,61,60,21,31,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,B,B,41,Subject Content 4 for Science,Assessment Area 4 for Science,95.54,76.54,80,17.22,95,0.26,56.04,43,80.35,5.15,75,52,-,80,57,25,27,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,D,B,27,Subject Content 5 for Science,Assessment Area 5 for Science,34.49,33.53,14,15.5,16,99.54,64.01,56,25.1,14.32,76,47,-,65,49,56,18,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,B,?,34,Subject Content 6 for Science,Assessment Area 6 for Science,13.61,77.02,75,50.92,70,18.71,49.33,29,60.6,16.17,57,11,-,72,76,15,39,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,B,D,45,Subject Content 7 for Science,Assessment Area 7 for Science,74,44.61,54,72.05,44,49.93,31.53,84,7.31,4.3,79,19,-,28,79,58,53,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,C,B,40,Subject Content 8 for Science,Assessment Area 8 for Science,21.59,79.42,85,96.62,35,94.96,21.74,95,4.35,10.28,82,80,-,69,67,44,9,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,C,C,39,Subject Content 9 for Science,Assessment Area 9 for Science,1.08,61.03,41,18.86,54,90.67,57.9,17,80.34,84.04,76,81,-,88,99,85,41,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,D,B,46,Subject Content 10 for Science,Assessment Area 10 for Science,41.89,35.66,71,23.81,40,70.68,60.56,53,26.15,22.26,67,53,-,32,76,70,35,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,C,B,43,Subject Content 1 for Science,Assessment Area 1 for Science,93.17,29.05,21,66.19,38,97.79,52.26,71,87.7,79.05,47,95,-,35,22,26,60,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,D,C,49,Subject Content 2 for Science,Assessment Area 2 for Science,72.43,95.08,36,2.72,41,91.82,89.1,56,66.62,62.41,3,38,-,36,86,69,1,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,C,A,48,Subject Content 3 for Science,Assessment Area 3 for Science,26.13,83.78,23,56.88,93,38.58,19.85,92,38.24,35.42,87,88,-,30,51,61,41,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,A,A,44,Subject Content 4 for Science,Assessment Area 4 for Science,6.6,76.64,88,75.48,40,86.65,89.64,23,21.49,23.46,24,30,-,42,64,72,44,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Science,C,D,32,Subject Content 5 for Science,Assessment Area 5 for Science,31.67,64.96,46,92.46,30,74.47,1.1,53,12.5,96.07,68,4,-,61,14,59,55,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,B,43,Subject Content 1 for Math,Assessment Area 1 for Math,18.5,39.77,86,95.01,13,62.2,73.58,14,71.8,20.4,1,94,-,75,4,13,7,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,B,40,Subject Content 2 for Math,Assessment Area 2 for Math,92,42.23,82,74.52,20,3.84,51.31,10,51.03,59.12,84,28,-,85,79,72,52,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,C,B,48,Subject Content 3 for Math,Assessment Area 3 for Math,94.6,98.19,38,84.86,11,52.7,79.7,20,99.7,67.3,62,96,-,72,82,29,95,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,D,?,39,Subject Content 4 for Math,Assessment Area 4 for Math,10.01,31.44,38,84.49,26,40.3,39.82,62,40.67,74.74,98,31,-,2,21,89,49,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,C,A,41,Subject Content 5 for Math,Assessment Area 5 for Math,90.92,84.28,78,14.46,51,85.21,54.24,40,44.35,75.22,10,75,-,53,8,82,50,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,C,D,26,Subject Content 6 for Math,Assessment Area 6 for Math,9.76,31.39,68,59.1,48,61.8,54.08,81,87.56,52.79,9,81,-,96,19,69,92,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,C,38,Subject Content 7 for Math,Assessment Area 7 for Math,88.32,32.71,92,40.33,35,13.54,75.73,97,81.65,79.97,34,2,-,79,31,33,77,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,D,?,46,Subject Content 8 for Math,Assessment Area 8 for Math,38.43,58.47,36,81.72,31,34.94,93.35,51,39.91,46.42,97,79,-,19,50,70,47,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,C,?,50,Subject Content 9 for Math,Assessment Area 9 for Math,86.95,13.71,49,14.75,54,66.17,47.81,43,74.05,93.68,96,67,-,29,62,18,88,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,C,C,33,Subject Content 10 for Math,Assessment Area 10 for Math,83.31,54.72,29,87.03,18,26.94,62.74,94,17.28,24.06,83,52,-,99,32,25,42,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,A,C,29,Subject Content 1 for Math,Assessment Area 1 for Math,16.35,36.88,51,84.53,54,32.04,13.75,85,37.18,0.7,26,11,-,68,1,21,64,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,C,D,49,Subject Content 2 for Math,Assessment Area 2 for Math,41.68,10.57,50,79.88,92,24.76,33.29,49,73.18,13.52,7,73,-,38,69,11,75,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,?,36,Subject Content 3 for Math,Assessment Area 3 for Math,58.23,88.42,46,48.35,71,75.41,58.12,91,21.67,99.91,86,43,-,74,67,88,6,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,D,C,37,Subject Content 4 for Math,Assessment Area 4 for Math,89.66,66.46,67,69.66,41,78.13,74.03,62,6.46,26.57,34,71,-,27,69,57,45,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,?,31,Subject Content 5 for Math,Assessment Area 5 for Math,45.98,90.86,44,76.31,91,5.21,92.5,14,91.43,26.14,36,97,-,67,66,55,55,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,B,47,Subject Content 6 for Math,Assessment Area 6 for Math,56.23,75.82,61,15.47,30,26.82,77.51,37,50.06,5.25,96,74,-,9,40,5,62,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,C,?,28,Subject Content 7 for Math,Assessment Area 7 for Math,51.64,14.28,68,56.74,81,71.24,89.85,84,32.99,57.42,59,27,-,53,56,85,59,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,C,45,Subject Content 8 for Math,Assessment Area 8 for Math,89.26,57.84,80,61.36,10,64.93,54.94,63,71.65,39.52,34,21,-,50,67,25,80,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,D,?,42,Subject Content 9 for Math,Assessment Area 9 for Math,61.29,40.95,70,3.42,84,49.3,1.17,92,36.51,15.67,1,71,-,73,28,46,19,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,D,D,44,Subject Content 10 for Math,Assessment Area 10 for Math,11.51,87.97,35,75.32,23,86,47.07,72,55.53,7.87,5,77,-,49,54,5,74,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,A,B,27,Subject Content 1 for Math,Assessment Area 1 for Math,31.86,32.87,58,99.4,43,32.78,18.3,77,89.79,70.09,81,98,-,85,70,79,95,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,C,B,30,Subject Content 2 for Math,Assessment Area 2 for Math,62.65,95.11,62,6.96,93,68.89,67.47,69,81.66,31.84,59,50,-,72,6,45,28,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,?,35,Subject Content 3 for Math,Assessment Area 3 for Math,87.01,88.28,100,63.58,68,95.88,5.81,15,15.45,60.94,52,88,-,58,100,97,60,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,D,A,32,Subject Content 4 for Math,Assessment Area 4 for Math,29.04,96.25,81,67.54,24,27.72,72.36,88,49.97,11.83,39,25,-,5,48,27,78,High Distinction
"Christ King Catholic School, Bass Hill",2022,2,First Name 2,Last Name 2,5,Class 5,Math,B,?,34,Subject Content 5 for Math,Assessment Area 5 for Math,92.91,58.83,95,50.36,91,7.91,34.1,90,34.98,64.09,72,22,-,19,61,13,62,High Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Science,D,A,32,Subject Content 1 for Science,Assessment Area 1 for Science,72.03,33.27,36,92.7,59,97.92,36.37,24,46.35,6.08,20,94,-,41,44,63,24,High Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Science,C,A,31,Subject Content 2 for Science,Assessment Area 2 for Science,59.79,98.31,79,32.4,89,29.9,75.32,63,58.07,57.5,21,20,-,70,21,85,77,High Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Science,C,C,27,Subject Content 3 for Science,Assessment Area 3 for Science,22.83,36.37,56,29.42,30,25.69,1.84,61,28.3,95.83,68,88,-,44,47,13,62,High Distinction
"Christ King Catholic School, Bass Hill",2022,3,First Name 3,Last Name 3,10,Class 10,Science,B,?,49,Subject Content 4 for Science,Assessment Area 4 for Science,99.97,93.3,22,10.99,29,23.67,69.29,15,99.68,60.16,53,32,-,100,28,75,52,High Distinction
